120000.005700	66.7684 112.741
121000.005747	61.8714 110.94
122000.005795	63.5795 109.562
123000.005842	55.8792 125.96
124000.005890	62.1823 119.261
125000.005937	57.4838 119.886
126000.005985	51.484 121.709
127000.006032	57.9335 112.26
128000.006080	61.8895 117.41
129000.006127	59.7474 109.959
130000.006175	64.3755 113.193
131000.006222	52.3634 114.212
132000.006270	58.917 115.772
133000.006317	62.6879 110.506
134000.006365	42.9344 117.582
135000.006412	52.4882 105.251
136000.006460	60.3482 104.912
137000.006507	54.1814 118.705
138000.006555	56.7864 110.414
139000.006602	68.4532 105.55
140000.006650	68.7407 123.326
141000.006697	55.46 115.817
142000.006745	56.3276 112.828
143000.006792	52.4482 109.859
144000.006840	50.2039 113.613
145000.006887	57.1022 107.168
146000.006935	50.7306 115.612
147000.006982	65.4342 118.005
148000.007030	53.214 120.69
149000.007077	52.8019 122.801
150000.007125	67.1306 111.163
151000.007172	70.0988 101.097
152000.007220	25.9416 112.214
153000.007267	44.9148 111.276
154000.007315	52.508 121.122
155000.007362	61.1393 124.577
156000.007410	56.0515 113.295
157000.007457	47.6103 108.649
158000.007505	61.7201 120.147
159000.007552	55.1937 123.509
160000.007600	53.3147 101.903
161000.007647	52.0253 134.809
162000.007695	62.0717 105.712
163000.007742	63.5416 103.429
164000.007790	71.3428 107.95
165000.007837	54.4412 119.559
166000.007885	41.7458 126.232
167000.007932	54.9463 115.841
168000.007980	63.7903 123.596
169000.008027	62.3948 110.757
170000.008075	59.2061 117.251
171000.008122	57.271 120.766
172000.008170	83.4317 104.739
173000.008217	52.1256 108.408
174000.008265	58.4912 98.849
175000.008312	62.0218 105.629
176000.008360	62.3795 112.211
177000.008407	64.3664 118.111
178000.008455	61.3131 102.862
179000.008502	61.9722 126.367
180000.008550	60.3625 102.082
181000.008597	62.4271 118.361
182000.008645	54.203 116.441
183000.008692	46.7443 111.657
184000.008740	69.1973 113.788
185000.008787	63.8756 119.755
186000.008835	54.365 102.481
187000.008882	61.203 109
188000.008930	65.5487 104.654
189000.008977	62.4771 108.258
190000.009025	71.9898 117.38
191000.009072	56.916 113.891
192000.009120	58.4047 123.121
193000.009167	66.4457 107.316
194000.009215	60.9991 107.782
195000.009262	49.8278 111.753
196000.009310	49.7994 114.075
197000.009357	65.6002 108.456
198000.009404	65.8282 110.239
199000.009452	61.1417 107.562
200000.009499	65.8775 104.036
201000.009547	50.0101 121.239
202000.009594	65.4347 112.27
203000.009642	55.4567 97.9697
204000.009689	60.9652 107.648
205000.009737	53.3658 124.034
206000.009784	56.0794 110.721
207000.009832	61.2483 125.564
208000.009879	59.8686 117.24
209000.009927	55.7178 107.425
210000.009974	59.4078 123.237
211000.010022	64.5511 109.789
212000.010069	52.4206 123.351
213000.010117	53.6933 115.302
214000.010164	68.5132 117.008
215000.010212	63.2344 104.659
216000.010259	59.6233 97.7012
217000.010307	59.0211 97.8129
218000.010354	56.6347 107.047
219000.010402	50.5264 120.09
220000.010449	69.5748 119.692
221000.010497	56.0148 123.3
222000.010544	67.2769 119.748
223000.010592	60.4761 123.614
224000.010639	63.1689 111.137
225000.010687	44.5204 118.531
