0.000000	62.1071 20.294
1000.000047	64.0711 29.1181
2000.000095	58.9874 27.776
3000.000142	51.6065 32.9044
4000.000190	61.6785 39.0828
5000.000237	64.5509 15.7212
6000.000285	60.3992 32.8205
7000.000332	62.5843 27.4563
8000.000380	60.711 22.7351
9000.000427	59.7795 24.578
10000.000475	63.4205 18.2869
11000.000522	67.7587 24.7078
12000.000570	49.9909 26.1468
13000.000617	66.1307 23.0001
14000.000665	55.1474 26.1714
15000.000712	62.0341 23.2979
16000.000760	61.8305 30.2612
17000.000807	54.8564 27.4921
18000.000855	63.1645 32.2112
19000.000902	69.5314 22.7866
20000.000950	66.7138 28.8855
21000.000997	62.7893 25.579
22000.001045	60.337 25.982
23000.001092	59.4358 30.1896
24000.001140	57.046 20.8936
25000.001187	67.7635 21.3238
26000.001235	60.6813 38.7225
27000.001282	57.6165 34.8626
28000.001330	67.581 25.5075
29000.001377	55.5427 33.5984
30000.001425	58.3869 36.9286
31000.001472	63.3565 27.8326
32000.001520	70.8546 23.4874
33000.001567	62.0268 23.5168
34000.001615	65.6998 27.9945
35000.001662	58.0712 26.5479
36000.001710	61.134 30.3342
37000.001757	58.6389 31.5437
38000.001805	53.0598 39.0999
39000.001852	50.7527 29.4205
40000.001900	71.2028 20.6273
41000.001947	62.4777 14.8109
42000.001995	59.1735 29.6686
43000.002042	62.6375 23.8381
44000.002090	65.2761 30.3287
45000.002137	66.9608 19.9437
46000.002185	53.1616 31.9383
47000.002232	61.142 29.2513
48000.002280	57.0295 39.6501
49000.002327	62.2541 24.7917
50000.002375	61.9547 24.0487
51000.002422	55.3123 36.2248
52000.002470	60.0936 17.4876
53000.002517	54.2015 28.2406
54000.002565	63.6214 28.9888
55000.002612	60.9828 23.2064
56000.002660	57.7984 33.4752
57000.002707	59.1577 28.6169
58000.002755	64.0267 19.5611
59000.002802	64.5228 17.0808
60000.002850	39.7963 34.9313
61000.002897	54.3621 36.7812
62000.002945	53.7958 24.8946
63000.002992	64.4938 24.7291
64000.003040	51.9869 43.3492
65000.003087	68.7181 25.2607
66000.003135	61.3158 31.5534
67000.003182	57.6692 23.7562
68000.003230	48.0981 37.4218
69000.003277	66.2023 22.2312
70000.003325	61.3177 27.5679
71000.003372	44.6438 26.8012
72000.003420	56.527 24.5514
73000.003467	62.2498 27.2864
74000.003515	57.6906 29.0115
75000.003562	61.7722 24.5293
76000.003610	63.6136 27.8412
77000.003657	51.6489 30.3522
78000.003705	66.7032 25.0907
79000.003752	50.0306 32.5144
80000.003800	63.0016 16.258
81000.003847	52.4986 20.7032
82000.003895	60.7891 13.3548
83000.003942	63.2866 27.3994
84000.003990	58.5579 28.7165
85000.004037	64.6063 34.307
86000.004085	69.5855 29.8813
87000.004132	70.8126 25.3061
88000.004180	53.7732 28.8461
89000.004227	61.1392 24.4218
90000.004275	60.0411 27.2709
91000.004322	57.3996 38.3042
92000.004370	60.9111 30.5918
93000.004417	58.7167 33.8225
94000.004465	60.4197 31.4573
95000.004512	62.4551 24.2959
96000.004560	58.8002 23.0295
97000.004607	56.2501 26.7658
98000.004655	57.2534 26.6939
99000.004702	61.9685 38.1373
100000.004750	62.1978 35.2653
101000.004797	74.151 14.5599
102000.004845	67.5705 14.1182
103000.004892	70.2484 25.85
104000.004940	64.8779 32.5521
105000.004987	58.1545 24.7614
106000.005035	65.61 26.3344
107000.005082	64.197 28.6993
108000.005130	62.3894 30.793
109000.005177	60.1015 23.3505
110000.005225	62.6825 22.8327
111000.005272	59.9028 21.426
112000.005320	65.7496 24.7562
113000.005367	49.248 24.1488
114000.005415	57.9853 28.2472
115000.005462	55.4269 28.8178
116000.005510	69.2661 14.9074
117000.005557	47.0915 29.4189
118000.005605	64.2275 24.2018
119000.005652	56.7821 33.1985
120000.005700	61.0787 27.0102
