580000.027549	68.2368 135.974
581000.027596	66.6137 149.069
582000.027644	58.8956 148.835
583000.027691	58.3353 166.97
584000.027739	60.0266 159.401
585000.027786	58.4072 159.494
586000.027834	67.6148 148.547
587000.027881	59.622 154.226
588000.027929	74.0584 155.188
589000.027976	55.856 153.091
590000.028023	54.9072 170.589
591000.028071	62.1685 165.173
592000.028118	58.666 149.387
593000.028166	62.5225 166.654
594000.028213	60.6911 157.594
595000.028261	69.0071 156.974
596000.028308	70.2976 158.522
597000.028356	62.6113 156.211
598000.028403	70.7188 164.394
599000.028451	44.0812 172.098
600000.028498	65.3693 162.602
601000.028546	57.6238 139.444
602000.028593	49.189 161.204
603000.028641	63.2825 142.55
604000.028688	56.5283 164.106
605000.028736	59.3536 155.822
606000.028783	50.7694 160.743
607000.028831	61.5571 170.25
608000.028878	65.3907 166.177
609000.028926	73.2979 156.429
610000.028973	56.7971 159.142
611000.029021	68.2017 157.746
612000.029068	63.8283 170.132
613000.029116	67.8115 161.311
614000.029163	53.1106 156.258
615000.029211	59.161 153.493
616000.029258	52.8932 171.791
617000.029306	61.1012 161.857
618000.029353	58.2077 160.127
619000.029401	55.062 162.999
620000.029448	66.1362 151.161
621000.029496	45.0583 154.566
622000.029543	58.7767 146.783
623000.029591	58.8066 144.953
624000.029638	61.9196 136.96
625000.029686	66.3364 159.509
626000.029733	61.7846 153.789
627000.029781	64.6757 162.348
628000.029828	54.6758 154.258
629000.029876	51.7227 155.033
630000.029923	67.4204 163.731
631000.029971	64.1666 161.364
632000.030018	55.4396 137.502
633000.030066	56.3172 155.298
634000.030113	61.2135 163.434
635000.030161	69.6136 144.544
636000.030208	65.839 165.061
637000.030256	66.4808 155.754
638000.030303	63.4447 154.744
639000.030351	62.8634 142.611
640000.030398	64.0033 173.455
641000.030446	72.4935 -179.172
642000.030493	62.9438 153.248
643000.030541	63.2772 150.768
644000.030588	47.7004 158.308
645000.030636	65.4383 152.941
646000.030683	62.7117 155.092
647000.030731	59.4671 166.833
648000.030778	74.0246 171.572
649000.030826	62.3351 144.669
650000.030873	50.8366 163.433
651000.030921	49.6692 179.863
652000.030968	64.0562 153.221
653000.031016	51.2797 148.751
654000.031063	60.2876 138.913
655000.031111	67.7197 157.482
656000.031158	55.0668 155.416
657000.031206	59.9084 169.169
658000.031253	53.2891 151.349
659000.031301	58.4873 163.208
660000.031348	58.9136 161.954
661000.031396	57.8939 147.133
662000.031443	67.4324 158.365
663000.031491	59.9131 161.14
664000.031538	64.4744 146.493
665000.031586	61.3615 158.612
666000.031633	54.2696 154.427
667000.031681	62.9766 155.135
668000.031728	59.7075 135.092
669000.031776	68.9959 140.054
670000.031823	61.9112 162.538
671000.031871	56.5832 165.893
672000.031918	67.4514 146.363
673000.031966	60.3756 162
674000.032013	63.5995 145.104
675000.032061	69.2573 143.391
676000.032108	50.572 168.571
677000.032156	66.0607 147.262
678000.032203	56.2688 154.343
679000.032251	53.476 171.128
680000.032298	65.7073 165.088
681000.032346	58.7458 158.303
682000.032393	70.9748 150.172
683000.032441	60.5575 158.779
684000.032488	72.055 163.726
685000.032536	60.1593 164.713
686000.032583	57.1251 164.965
687000.032631	57.9959 165.46
688000.032678	59.5605 158.085
689000.032726	57.0156 156.724
690000.032773	66.8561 159.279
691000.032821	59.6607 160.496
692000.032868	63.3171 157.659
693000.032916	75.8897 144.939
694000.032963	58.7624 164.9
695000.033011	69.4493 150.354
696000.033058	64.6284 148.604
697000.033106	56.7798 162.412
698000.033153	70.1285 171.632
699000.033201	54.3104 155.188
700000.033248	68.6705 157.817
