0.000000	47.799 178.549
1000.000047	59.745 -179.277
2000.000095	39.9794 -171.593
3000.000142	43.1839 175.705
4000.000190	56.3242 -179.411
5000.000237	56.4271 -175.444
6000.000285	50.3731 -167.486
7000.000332	45.856 -165.553
8000.000380	46.9582 -176.077
9000.000427	53.5699 -173.261
10000.000475	54.9609 -176.079
11000.000522	51.6958 -169.421
12000.000570	52.7268 -177.802
13000.000617	55.1444 -172.753
14000.000665	48.3058 -175.797
15000.000712	55.9864 -173.743
16000.000760	42.1275 -174.559
17000.000807	57.774 -177.635
18000.000855	58.1758 -171.679
19000.000902	48.6937 -165.719
20000.000950	56.0442 -179.784
21000.000997	51.8423 -177.243
22000.001045	55.6806 -174.421
23000.001092	58.3933 -171.081
24000.001140	54.7785 -176.373
25000.001187	63.2524 -177.874
26000.001235	51.514 -167.688
27000.001282	64.4757 173.935
28000.001330	57.5939 -168.893
29000.001377	61.6123 177.919
30000.001425	51.0643 -178.907
31000.001472	45.372 -174.622
32000.001520	57.644 -175.814
33000.001567	50.8835 -178.843
34000.001615	59.0249 -170.672
35000.001662	42.9681 -165.465
36000.001710	51.5621 -171.97
37000.001757	52.8166 176.425
38000.001805	46.7639 -167.405
39000.001852	55.0876 172.707
40000.001900	63.2753 178.308
41000.001947	56.7829 -167.299
42000.001995	41.5006 -171.854
43000.002042	50.7317 -175.824
44000.002090	52.0916 -167.873
45000.002137	49.9269 -164.993
46000.002185	51.6668 -169.62
47000.002232	55.4353 -173.966
48000.002280	44.5634 -170.022
49000.002327	52.5087 -169.15
50000.002375	60.0469 -174.936
51000.002422	55.0165 -171.218
52000.002470	34.6661 -165.168
53000.002517	41.4205 -171.613
54000.002565	63.2744 179.124
55000.002612	59.0687 179.735
56000.002660	61.9476 -172.905
57000.002707	54.3526 175.411
58000.002755	42.0082 -173.869
59000.002802	60.3462 -173.64
60000.002850	38.6489 -173.43
61000.002897	51.0174 -178.006
62000.002945	56.7408 -178.936
63000.002992	54.3846 170.689
64000.003040	53.1433 177.392
65000.003087	46.7302 179.206
66000.003135	44.2256 -174.658
67000.003182	51.9045 -177.01
68000.003230	46.3444 179.257
69000.003277	56.1253 -174.542
70000.003325	51.4272 177.941
71000.003372	49.2009 -168.084
72000.003420	58.3103 -170.167
73000.003467	51.7085 -165.909
74000.003515	54.7769 -173.877
75000.003562	50.3099 -171.985
76000.003610	47.576 178.014
77000.003657	46.3976 -167.906
78000.003705	59.8134 175.625
79000.003752	62.3311 177.87
80000.003800	50.5102 -176.334
81000.003847	44.496 -163.394
82000.003895	45.25 -175.507
83000.003942	49.4676 -169.6
84000.003990	52.6419 -175.4
85000.004037	51.5954 -171.709
86000.004085	60.1282 -170.096
87000.004132	59.0931 -173.303
88000.004180	56.664 172.2
89000.004227	54.6279 -162.44
90000.004275	52.4446 -175.15
91000.004322	51.2786 -171.271
92000.004370	56.2992 -175.791
93000.004417	42.5972 -166.452
94000.004465	52.7573 -177.018
95000.004512	59.0291 -172.554
96000.004560	52.9794 -171.624
97000.004607	51.4762 -170.638
98000.004655	51.7909 178.29
99000.004702	48.8136 -172.816
100000.004750	53.6528 -176.858
101000.004797	56.1193 -170.063
102000.004845	60.181 -174.599
103000.004892	56.845 -178.136
104000.004940	50.3333 -176.043
105000.004987	52.649 -177.247
106000.005035	51.8707 -173.184
107000.005082	63.0931 -178.851
108000.005130	45.1015 -175.033
109000.005177	57.3208 -171.278
110000.005225	57.5081 178.58
111000.005272	57.4872 172.712
112000.005320	51.9042 -179.894
113000.005367	55.3118 -174.814
114000.005415	59.7576 169.535
115000.005462	52.8201 -176.605
116000.005510	56.7528 -169.098
117000.005557	48.7363 -169.403
118000.005605	56.73 -178.898
119000.005652	54.6818 -172.272
120000.005700	52.7229 -179.041
