560000.026599	-70.2523 -2.06705
561000.026646	-65.1837 -3.46207
562000.026694	-70.2666 -0.412747
563000.026741	-78.3903 -12.8017
564000.026789	-58.3 -18.3737
565000.026836	-69.0236 6.35548
566000.026884	-66.8113 -13.7128
567000.026931	-70.5701 -18.1347
568000.026979	-64.3009 -3.5847
569000.027026	-67.8635 -17.951
570000.027074	-88.0819 0.490563
571000.027121	-75.9921 8.65585
572000.027169	-60.1839 -8.48661
573000.027216	-77.518 1.09328
574000.027264	-71.0298 5.68516
575000.027311	-83.4734 -3.20144
576000.027359	-74.8088 -0.539215
577000.027406	-64.219 -18.4725
578000.027454	-83.3792 -4.75037
579000.027501	-66.7197 -10.415
580000.027549	-75.1709 -1.7915
581000.027596	-73.4244 -0.921794
582000.027644	-63.5097 -18.3846
583000.027691	-73.69 -1.09998
584000.027739	-68.5957 -16.3153
585000.027786	-62.8056 6.76343
586000.027834	-85.4032 -16.7585
587000.027881	-70.1481 -8.5638
588000.027929	-75.507 2.80356
589000.027976	-60.4266 -14.4771
590000.028023	-70.9116 -2.80968
591000.028071	-69.3869 -11.1278
592000.028118	-64.9745 -5.01926
593000.028166	-75.854 -7.66792
594000.028213	-69.2067 -9.59299
595000.028261	-74.4928 -1.55259
596000.028308	-66.6134 2.67459
597000.028356	-74.0767 5.21462
598000.028403	-81.0879 10.3486
599000.028451	-77.7459 0.594472
600000.028498	-79.4677 2.75817
601000.028546	-71.5476 -0.0406527
602000.028593	-57.3833 -8.35313
603000.028641	-80.1321 1.02595
604000.028688	-56.6549 -14.7067
605000.028736	-80.5001 -5.66877
606000.028783	-66.3234 -8.36834
607000.028831	-72.7127 -13.3386
608000.028878	-84.0794 3.7898
609000.028926	-77.4938 1.23788
610000.028973	-55.0303 -26.9663
611000.029021	-73.9003 -0.315112
612000.029068	-57.809 -22.82
613000.029116	-68.859 -5.00772
614000.029163	-76.7264 -4.93246
615000.029211	-70.8631 -10.6773
616000.029258	-64.3073 3.93405
617000.029306	-82.5556 -3.10225
618000.029353	-62.2638 -7.52863
619000.029401	-50.0821 -17.2146
620000.029448	-82.8141 -0.286818
621000.029496	-65.1088 -8.81366
622000.029543	-69.1171 -23.5575
623000.029591	-77.5326 -0.226304
624000.029638	-79.1826 -12.2851
