240000.011399	49.2522 52.4716
241000.011447	55.707 38.3858
242000.011494	51.7575 48.6811
243000.011542	42.4452 46.9787
244000.011589	50.6043 45.5914
245000.011637	49.256 40.2864
246000.011684	41.8862 44.7728
247000.011732	56.6813 31.712
248000.011779	52.6217 38.7892
249000.011827	51.1859 45.1297
250000.011874	45.0901 36.5622
251000.011922	50.271 42.8119
252000.011969	47.5474 45.9566
253000.012017	49.7901 51.19
254000.012064	38.1103 52.0272
255000.012112	59.9815 33.4613
256000.012159	40.9203 50.935
257000.012207	52.4071 50.332
258000.012254	49.3729 37.4263
259000.012302	52.2814 44.3656
260000.012349	50.7797 37.0853
261000.012397	48.9344 32.2503
262000.012444	64.5125 27.9162
263000.012492	51.4801 56.4425
264000.012539	44.3793 27.3863
265000.012587	40.0066 46.5454
266000.012634	61.9967 36.4508
267000.012682	57.2998 38.7255
268000.012729	59.4105 36.7202
269000.012777	47.0463 48.1166
270000.012824	42.8041 47.1225
271000.012872	48.9206 35.1965
272000.012919	60.138 42.7877
273000.012967	46.7768 29.0119
274000.013014	45.9387 41.5351
275000.013062	55.686 46.8626
276000.013109	41.6155 52.7175
277000.013157	52.4568 44.828
278000.013204	57.4568 38.2961
279000.013252	41.7599 44.1661
280000.013299	43.8304 47.7695
281000.013347	49.5849 44.1716
282000.013394	53.6423 51.9182
283000.013442	60.796 39.1309
284000.013489	51.0687 37.5638
285000.013537	58.4934 44.6945
286000.013584	48.7788 44.9345
287000.013632	49.8563 50.6279
288000.013679	54.9552 41.341
289000.013727	48.9576 47.7291
290000.013774	45.1281 47.5115
291000.013822	45.2302 49.6771
292000.013869	64.8104 40.5963
293000.013917	50.6272 49.5455
294000.013964	43.8069 52.1208
295000.014012	49.2243 53.4654
296000.014059	54.3636 40.9204
297000.014107	44.4203 44.0794
298000.014154	43.9298 35.4004
299000.014202	44.2485 47.0947
300000.014249	52.3949 36.5876
301000.014297	52.7046 36.1704
302000.014344	62.1532 34.0738
303000.014392	57.3917 34.2517
304000.014439	60.2401 27.6836
305000.014487	43.1353 47.8289
306000.014534	37.466 47.5374
307000.014582	53.8913 46.0892
308000.014629	51.3013 41.6164
309000.014677	56.8972 40.1008
310000.014724	60.2946 38.2676
311000.014772	50.1075 34.726
312000.014819	47.5404 43.9892
313000.014867	55.9107 40.2957
314000.014914	48.6433 46.2353
315000.014962	42.8735 59.4778
316000.015009	43.0455 44.2489
317000.015057	49.7424 48.0089
318000.015104	52.6121 43.8718
319000.015152	67.9525 44.896
320000.015199	41.5588 51.5001
321000.015247	55.6917 30.1732
322000.015294	51.3781 41.5024
323000.015342	49.2877 40.2131
324000.015389	49.5538 45.9223
325000.015437	53.0068 54.4662
326000.015484	58.7417 32.4141
327000.015532	51.022 48.6171
328000.015579	42.8828 51.7352
329000.015627	50.3039 45.0793
330000.015674	55.5892 27.0825
331000.015722	50.8072 39.9783
332000.015769	55.9621 30.7857
333000.015817	37.9788 38.4888
334000.015864	48.6079 42.219
335000.015912	58.2939 38.8774
336000.015959	61.8525 40.9348
337000.016007	55.4884 29.5931
338000.016054	48.1172 46.5408
339000.016102	54.3137 33.7207
340000.016149	38.563 54.9687
341000.016197	43.5545 42.1699
342000.016244	56.6527 35.8706
343000.016292	50.0284 47.6435
344000.016339	44.414 45.4935
345000.016387	63.3038 43.5972
346000.016434	54.3703 36.056
347000.016482	53.1319 42.1576
348000.016529	46.7182 57.353
349000.016577	58.6695 37.054
350000.016624	52.4087 33.8917
351000.016672	41.9432 44.7486
352000.016719	47.8847 31.8746
353000.016767	36.1424 54.9089
354000.016814	45.6634 43.0004
355000.016862	44.8949 50.7339
356000.016909	51.8655 40.3818
357000.016957	41.1018 42.9795
358000.017004	44.0306 43.0893
359000.017052	45.0254 60.9092
360000.017099	44.1005 47.4601
