120000.005700	53.2315 -99.5402
121000.005747	54.3035 -85.543
122000.005795	48.6089 -93.71
123000.005842	43.5637 -89.8657
124000.005890	61.2283 -90.5104
125000.005937	66.4499 -95.191
126000.005985	38.7401 -86.9459
127000.006032	58.3613 -92.7865
128000.006080	58.0676 -104.488
129000.006127	51.8641 -96.8316
130000.006175	58.9235 -78.202
131000.006222	56.2007 -84.2998
132000.006270	68.02 -96.4933
133000.006317	45.3809 -76.7327
134000.006365	59.3658 -104.303
135000.006412	47.0996 -99.0383
136000.006460	58.8957 -87.5676
137000.006507	61.6742 -94.1782
138000.006555	59.9665 -97.5401
139000.006602	50.9758 -98.9927
140000.006650	70.4935 -103.856
141000.006697	51.185 -88.3036
142000.006745	46.6771 -78.0672
143000.006792	66.2955 -85.1936
144000.006840	44.6603 -82.8891
145000.006887	54.1922 -84.1581
146000.006935	41.6734 -77.5763
147000.006982	53.1333 -85.7511
148000.007030	59.7854 -81.006
149000.007077	59.6359 -97.073
150000.007125	36.6422 -79.4205
151000.007172	68.6633 -88.3953
152000.007220	56.3362 -86.1136
153000.007267	66.3038 -92.6128
154000.007315	63.7917 -81.7861
155000.007362	45.0704 -88.0744
156000.007410	56.1034 -85.2872
157000.007457	41.0688 -92.7124
158000.007505	63.6908 -81.5689
159000.007552	50.8466 -95.8677
160000.007600	46.5389 -99.2699
161000.007647	69.7842 -85.134
162000.007695	60.1 -92.5963
163000.007742	61.1881 -95.3075
164000.007790	66.2554 -83.666
165000.007837	60.6353 -79.0992
166000.007885	47.004 -79.6093
167000.007932	58.0216 -80.0325
168000.007980	66.4667 -90.5096
169000.008027	55.1061 -78.6716
170000.008075	54.0094 -85.1423
171000.008122	62.4576 -105.515
172000.008170	46.2384 -85.1519
173000.008217	57.1669 -92.077
174000.008265	54.6159 -77.9681
175000.008312	56.5379 -96.4593
176000.008360	64.1604 -77.9859
177000.008407	64.5368 -99.6562
178000.008455	52.3032 -86.3087
179000.008502	61.9349 -86.6996
180000.008550	49.1563 -85.4924
181000.008597	59.6606 -91.63
182000.008645	56.463 -85.4603
183000.008692	53.7364 -89.5412
184000.008740	49.7556 -84.6767
185000.008787	66.0018 -86.728
186000.008835	53.6937 -82.9521
187000.008882	54.5757 -94.0457
188000.008930	61.9388 -79.6452
189000.008977	61.5663 -90.749
190000.009025	59.766 -80.1452
191000.009072	58.028 -93.8645
192000.009120	58.8983 -104.778
193000.009167	46.8357 -89.152
194000.009215	59.8591 -100.716
195000.009262	52.1684 -84.3819
196000.009310	61.8826 -90.1238
197000.009357	61.0755 -102.63
198000.009404	57.5774 -97.7555
199000.009452	70.5224 -92.6532
200000.009499	57.6155 -96.7496
201000.009547	59.7138 -87.4302
202000.009594	54.578 -90.5024
203000.009642	50.3712 -81.8176
204000.009689	58.0499 -84.4125
205000.009737	54.9444 -79.449
206000.009784	58.079 -89.2025
207000.009832	60.4273 -100.66
208000.009879	62.9629 -100.25
209000.009927	58.396 -97.1461
210000.009974	58.0608 -96.7463
211000.010022	54.6873 -96.7283
212000.010069	54.8676 -98.2987
213000.010117	56.8192 -85.3836
214000.010164	63.149 -91.7866
215000.010212	65.3571 -85.9735
216000.010259	48.4343 -86.2997
217000.010307	46.8939 -94.1634
218000.010354	58.0303 -79.3608
219000.010402	66.3101 -91.5795
220000.010449	64.3452 -93.5008
221000.010497	47.1572 -78.9868
222000.010544	44.6622 -91.7911
223000.010592	67.2739 -98.6761
224000.010639	39.3819 -90.5113
225000.010687	56.8426 -84.3116
226000.010734	53.0201 -88.5312
227000.010782	58.8831 -91.5996
228000.010829	63.0386 -81.5622
229000.010877	50.6249 -84.5025
230000.010924	51.3587 -81.1636
231000.010972	60.9257 -84.0717
232000.011019	56.4492 -76.016
233000.011067	50.8963 -88.6106
234000.011114	50.9282 -93.3419
235000.011162	51.8535 -79.9722
236000.011209	50.0367 -94.4388
237000.011257	49.5931 -86.4282
238000.011304	56.7892 -92.7447
239000.011352	60.5506 -90.8744
240000.011399	47.3782 -92.9873
