700000.033248	-116.318 -13.6289
701000.033296	-93.2479 -2.3819
702000.033343	-81.9652 -13.9178
703000.033391	-104.95 6.7759
704000.033438	-95.8216 -5.2784
705000.033486	-101.993 19.875
706000.033533	-101.311 3.46145
707000.033581	-87.2044 -34.6719
708000.033628	-119.929 4.04578
709000.033676	-103.877 -13.3717
710000.033723	-92.4634 -4.97324
711000.033771	-147.902 7.46225
712000.033818	-139.558 -0.444789
713000.033866	-102.326 -14.0536
714000.033913	-116.481 -4.11033
715000.033961	-115.552 -0.69235
716000.034008	-128.867 8.95286
717000.034056	-127.301 1.92833
718000.034103	-103.716 5.82037
719000.034151	-120.676 -1.43195
720000.034198	-108.632 -7.5062
721000.034246	-128.835 -21.9972
722000.034293	-108.022 -16.2614
723000.034341	-111.411 -11.4476
724000.034388	-129.554 4.91458
725000.034436	-115.957 -23.9845
726000.034483	-130.884 13.2591
727000.034531	-136.799 23.204
728000.034578	-103.683 -4.69419
729000.034626	-104.607 -1.28899
730000.034673	-128.174 -9.38253
731000.034721	-108.842 -1.88225
732000.034768	-111.105 4.28051
733000.034816	-157.939 35.4623
734000.034863	-107.41 -23.0641
735000.034911	-107.451 -10.2975
736000.034958	-101.298 -12.0847
737000.035006	-126.615 -8.95959
738000.035053	-98.392 -9.72518
739000.035101	-109.821 4.55964
740000.035148	-122.966 7.15367
741000.035196	-125.22 9.14508
742000.035243	-137.864 0.110571
743000.035291	-108.652 -3.65521
744000.035338	-124.292 7.67606
745000.035386	-115.949 -16.4787
746000.035433	-114.833 -0.874556
747000.035481	-94.2595 -8.03788
748000.035528	-114.881 -14.3192
749000.035576	-129.48 8.53079
750000.035623	-133.623 -0.977147
751000.035671	-125.079 5.75569
752000.035718	-77.4512 -17.9555
753000.035766	-91.8388 -1.87032
754000.035813	-120.253 -6.06354
755000.035861	-111.7 -1.98741
756000.035908	-142.967 5.64533
757000.035956	-118.464 11.8424
758000.036003	-126.177 8.17202
759000.036051	-115.985 5.12282
760000.036098	-79.1869 -8.25295
761000.036146	-112.085 3.75283
762000.036193	-135.529 3.74033
763000.036241	-117.602 2.09838
764000.036288	-107.191 5.52564
765000.036336	-123.442 -13.5379
766000.036383	-101.351 10.3445
767000.036431	-120.539 -17.4603
768000.036478	-120.201 -7.41093
769000.036526	-127.396 -7.8712
770000.036573	-115.055 -4.39162
771000.036621	-112.852 -9.26531
772000.036668	-127.565 0.489479
773000.036716	-95.0761 5.22107
774000.036763	-122.673 3.25006
775000.036811	-115.824 8.38048
776000.036858	-91.048 -1.52514
777000.036906	-93.7174 -1.18103
778000.036953	-85.5201 -28.0322
779000.037001	-104.358 -0.897491
780000.037048	-102.511 5.24011
781000.037096	-132.854 -6.19117
782000.037143	-94.2663 -7.46491
783000.037191	-117.775 2.11525
784000.037238	-135.328 -11.951
785000.037285	-127.799 4.41477
786000.037333	-85.3594 -6.59402
787000.037380	-129.782 13.3446
788000.037428	-90.186 -4.01336
789000.037475	-140.697 15.7563
790000.037523	-120.189 10.4406
791000.037570	-124.012 -2.72208
792000.037618	-100.136 -0.60949
793000.037665	-112.246 15.1098
794000.037713	-111.108 -1.75649
795000.037760	-120.012 -14.9695
796000.037808	-116.195 -14.0884
797000.037855	-115.568 -0.767937
798000.037903	-116.084 -12.6089
799000.037950	-103.172 9.33021
800000.037998	-138.644 15.6232
801000.038045	-108.736 1.1861
802000.038093	-111.116 -10.7013
803000.038140	-116.688 -18.1848
804000.038188	-118.249 -7.20258
805000.038235	-116.838 9.79949
806000.038283	-131.101 -4.59805
807000.038330	-83.9857 9.21315
808000.038378	-109.407 -12.0908
809000.038425	-127.161 1.71879
810000.038473	-119.36 -3.46959
811000.038520	-144.378 7.57715
812000.038568	-141.355 -5.16177
813000.038615	-155.689 -0.00902341
814000.038663	-98.1732 17.5428
815000.038710	-120.692 16.4406
816000.038758	-120.89 -1.32921
817000.038805	-82.8535 -13.1745
818000.038853	-113.061 -9.45978
819000.038900	-123.186 -2.99556
820000.038948	-97.0124 -29.4322
